silver_id,company,package_name,question_type,difficulty,gri_code,question,ground_truth_answer,ground_truth_record_id,context_excerpt,qc_reason,sme_decision,sme_revised_question,sme_revised_answer,sme_notes,forbidden_rule
SV2-D-0088,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 임팩트 리포트는 언제 발표되었나요?,2025 무신사 임팩트 리포트,rec_ee1596734ad3d6bc,"공시기업명 : 무신사
관리자
0
48
0
0
0
0
Print
Print
상태:
노출
글주소
글주소
02-11
2025_무신사_임팩트_리포트.pdf(68.1 MB) 02-11 10:45 78 https://share.google/eba4b07yLyYwxJQBS 43
02-11 10:45
78
43
2025 무신사 임팩트 리포트
2025 무신사 임팩트 리포트
2025 무신사 임팩트 리포트
2025 무신사 임팩트 리포트
0 0
0
0
스크랩 신고
목록 답변 이전글 다음글 글쓰기
목록 답변 이전글 다음글
글쓰기
ESG 보고서 정렬하기 날짜(내림차순) 날짜(오름차순) 조회수(내림차순) 조회수(오름차순) 제목+내용 제목 내용 회원명 회원아이디 번호 제목 글쓴이 날짜 조회수 232 2025 삼성전자 지속가능경영보고서 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is directly supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0089,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 ESG 임팩트 리포트는 언제 발행되었나요?,2024. 08,rec_660f7d466f6a678a,"PROJECT 무신사 임팩트 리포트 Date 2024. 08 Area ESG보고서 Client 무신사 무신사 ESG 임팩트 리포트 Tag ESG, 보고서, 지속가능경영보고서, 임팩트 리포트",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0090-E90,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,무신사의 지속가능경영보고서를 확인할 수 있는 방법은 무엇인가요? 그리고 이 보고서는 어디에서 찾을 수 있나요?,기업 ESG 조회에서 확인할 수 있습니다.,rec_cd469b0fcf513be5,ENG ESG 소개 ESG 개념 ESG 중요성 ESG 경영/정보공개 ESG 기업정보 기업 ESG 조회 지속가능경영보고서 기업지배구조보고서 ESG 평가 ESG 통계 국내 ESG현황 ESG 펀드 ESG 채권현황 ESG 지수/증권상품 자료실 ESG 최신동향/기준 참고사이트 ESG 강의실 FAQ FAQ ESG 소개 ESG 기업정보 ESG 통계 자료실 FAQ ENGLISH ENG ESG 개념 ESG 중요성 ESG 경영/정보공개 기업 ESG 조회 지속가능경영보고서 기업지배구조보고서 ESG 평가 국내 ESG현황 ESG 펀드 ESG 채권현황 ESG 지수/증권상품 ESG 최신동향/기준 참고사이트 ESG 강의실 FAQ 자료실 ESG 소개 ESG 기업정보 ESG 통계 자료실 FAQ ESG 소개 ESG 기업정보 ESG 통계 자료,ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0091,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사는 어떤 ESG 리포트를 발간했나요?,'2024 무신사 임팩트 리포트'를 발간했습니다.,rec_753b38dd437e46d0,"전성훈 기자 구독 구독중
전성훈 기자 구독 구독중
이전
다음
(서울=연합뉴스) 전성훈 기자 = 무신사는 지난해 ESG(환경·사회·지배구조) 경영 성과를 담은 '2024 무신사 임팩트 리포트'를 발간했다고 19일 밝혔다.
무신사가 임직원 외에 외부 이해관계자를 대상으로 발간한 첫 ESG 리포트다.
환경 부문은 온실가스 관리 체계 수립을 포함한 기후 변화 대응 활동, 자원 순환을 통해 환경 영향을 최소화하기 위한 노력, 친환경 오피스 구축, 고객과 임직원이 참여하는 친환경 소통 활동에 중점을 뒀다.
사회 부문은 파트너, 고객, 지역사회, 임직원 등 다양한 이해관계자를 중심으로 전개한 활동 성과를 담았고 지배구조 부문은 이사회의 독립적인 운영을 비롯한 기업 윤리 및 준법 경영 성과를 수록했다.
보고서 전문은 무신",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0092-E92,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,무신사가 발간한 2024 무신사 임팩트 리포트에는 어떤 내용이 포함되어 있나요?,"2024 무신사 임팩트 리포트는 ESG 경영 성과를 담고 있으며, 환경 부문은 온실가스 관리 체계, 자원 순환, 친환경 오피스 구축, 친환경 소통 활동에 중점을 두고 있고, 사회 부문은 다양한 이해관계자를 중심으로 한 활동 성과를 포함하며, 지배구조 부문은 이사회의 독립적인 운영 및 기업 윤리와 준법 경영 성과를 수록하고 있습니다.",rec_609ec5bf54523097,"전성훈 기자 구독 구독중 이전 다음 (서울=연합뉴스) 전성훈 기자 = 무신사는 지난해 ESG(환경·사회·지배구조) 경영 성과를 담은 '2024 무신사 임팩트 리포트'를 발간했다고 19일 밝혔다.
무신사가 임직원 외에 외부 이해관계자를 대상으로 발간한 첫 ESG 리포트다. 환경 부문은 온실가스 관리 체계 수립을 포함한 기후 변화 대응 활동, 자원 순환을 통해 환경 영향을 최소화하기 위한
노력, 친환경 오피스 구축, 고객과 임직원이 참여하는 친환경 소통 활동에 중점을 뒀다. 사회 부문은 파트너, 고객, 지역사회, 임직원 등 다양한 이해관계자를 중심으로 전개한 활동 성과를 담았고
지배구조 부문은 이사회의 독립적인 운영을 비롯한 기업 윤리 및 준법 경영 성과를 수록했다. 보고서 전문은 무신사 뉴스룸(newsroom",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0093,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사는 어떤 ESG 리포트를 발간했나요?,'2024 무신사 임팩트 리포트'를 발간했습니다.,rec_cd9b913a55b40918,"광고 광고
광고
광고
전성훈 기자 구독 구독중 이전 다음 (서울=연합뉴스) 전성훈 기자 = 무신사는 지난해 ESG(환경·사회·지배구조) 경영 성과를 담은 '2024 무신사 임팩트 리포트'를 발간했다고 19일 밝혔다. 무신사가 임직원 외에 외부 이해관계자를 대상으로 발간한 첫 ESG 리포트다. 환경 부문은 온실가스 관리 체계 수립을 포함한 기후 변화 대응 활동, 자원 순환을 통해 환경 영향을 최소화하기 위한 노력, 친환경 오피스 구축, 고객과 임직원이 참여하는 친환경 소통 활동에 중점을 뒀다. 사회 부문은 파트너, 고객, 지역사회, 임직원 등 다양한 이해관계자를 중심으로 전개한 활동 성과를 담았고 지배구조 부문은 이사회의 독립적인 운영을 비롯한 기업 윤리 및 준법 경영 성과를 수록했다. 보고서 전문은 무신사 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0095-E95,무신사,무신사_dataset_package_20260608T092823,reasoning,hard,,"무신사가 발간한 '2024 무신사 임팩트 리포트'는 어떤 주요 내용을 포함하고 있으며, 이 리포트가 외부 이해관계자를 대상으로 발간된 이유는 무엇인가요?","'2024 무신사 임팩트 리포트'는 환경, 사회, 지배구조 부문에서의 성과를 담고 있으며, 외부 이해관계자를 대상으로 발간된 이유는 다양한 이해관계자와의 소통과 투명성을 높이기 위함입니다.",rec_fdca0e685d50348d,"전성훈 기자 구독 구독중 이전 다음 (서울=연합뉴스) 전성훈 기자 = 무신사는 지난해 ESG(환경·사회·지배구조) 경영 성과를 담은 '2024 무신사 임팩트 리포트'를 발간했다고 19일 밝혔다. 무신사가 임직원 외에 외부 이해관계자를 대상으로 발간한 첫 ESG 리포트다. 환경 부문은 온실가스 관리 체계 수립을 포함한 기후 변화 대응 활동, 자원 순환을 통해 환경 영향을 최소화하기 위한 노력, 친환경 오피스 구축, 고객과 임직원이 참여하는 친환경 소통 활동에 중점을 뒀다. 사회 부문은 파트너, 고객, 지역사회, 임직원 등 다양한 이해관계자를 중심으로 전개한 활동 성과를 담았고 지배구조 부문은 이사회의 독립적인 운영을 비롯한 기업 윤리 및 준법 경영 성과를 수록했다. 보고서 전문은 무신사 뉴스룸(newsroom",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0096,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사는 어떤 ESG 리포트를 발간했나요?,'2024 무신사 임팩트 리포트'를 발간했습니다.,rec_7748ddc57e628c8e,"연합뉴스 본문 바로가기 메뉴 바로가기
광고 새로운 연합뉴스를 만나세요 회원이 되시면 뉴스가 특별해 집니다. 닫기 마이페이지 검색창 열기 메뉴 열기 무신사, 지난해 ESG 경영 성과 담은 리포트 발간 북마크 공유 댓글 글자크기 프린트 제보 마이페이지 검색창 열기 메뉴 열기 광고 광고 전성훈 기자 구독 구독중 이전 다음 (서울=연합뉴스) 전성훈 기자 = 무신사는 지난해 ESG(환경·사회·지배구조) 경영 성과를 담은 '2024 무신사 임팩트 리포트'를 발간했다고 19일 밝혔다. 무신사가 임직원 외에 외부 이해관계자를 대상으로 발간한 첫 ESG 리포트다. 환경 부문은 온실가스 관리 체계 수립을 포함한 기후 변화 대응 활동, 자원 순환을 통해 환경 영향을 최소화하기 위한 노력, 친환경 오피스 구축, 고객과 임직원이 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0101-E101,무신사,무신사_dataset_package_20260608T092823,reasoning,medium,,무신사가 사업보고서를 제출한 날짜는 IPO 준비의 어떤 의미를 갖고 있나요?,지난달 31일 창사 이래 처음으로 사업보고서를 전자공시시스템(DART)에 제출했다.,rec_c4ad0f54664dbf3c,"최규리 기자
최규리 기자
[ⓒ무신사] [디지털데일리 최규리기자] 무신사가 본격적인 기업공개(IPO) 채비에 나섰다. 지난달 31일 창사 이래 처음으로 사업보고서를 전자공시시스템(DART)에 제출한 데 이어, 지난해 어닝 서프라이즈 수준의 실적 반등까지 이뤄내면서 IPO 가능성에 무게가 실리고 있다. 업계에서는 이 같은 행보를 두고 무신사가 본격 상장 준비에 돌입했다는 신호로 본다. 특히 비상장사인 무신사는 외부 감사보고서 제출만으로도 공시 의무를 충족할 수 있음에도, 자발적으로 사업보고서를 공시해 상장사 수준의 정보공개 체계를 점검해 눈길을 끌고 있다. 사업보고서에는 경영진 구성, 계열회사 현황 등 IPO 심사 시 활용되는 주요 항목이 포함돼 있어 내부 통제 시스템과 공시 역량을 사전 검증받으려는 의도로 풀",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0104,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 1분기 매출은 얼마였나요?,2929억원입니다.,rec_7f0bb9cde5507746,"16일 성수에서 열린 무신사 뷰티 페스타 외관. 사진=허서우 기자
패션 플랫폼 무신사가 IPO(기업공개) 준비에 속도를 내고 있다. 분기 실적을 처음으로 공개하며 경영 투명성 강화를 선언한 가운데 신사업 확대와 자회사 실적 개선이 기업가치 제고의 관건으로 떠오르고 있다.
28일 전자공시시스템에 따르면 무신사의 올해 1분기 매출은 2929억원으로 전년 동기 대비 12.6% 증가했다. 영업이익은 24% 늘어난 176억원이다. 같은 기간 당기순이익은 104%나 급증한 157억원을 기록했다.
소비 침체로 패션업계 전반이 어려움을 겪고 있음에도 무신사는 뷰티, 스포츠, 라이프스타일 등 다양한 카테고리에서 안정적인 사업 기반을 다지며 견조한 실적을 유지했다.
1분기 호실적에도 불구하고 내부 기대치에 달성하지 못하면서 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0105-E105,무신사,무신사_dataset_package_20260608T092823,reasoning,medium,,"무신사가 산불 피해 이재민에게 기부한 의류의 가치는 무엇을 나타내며, 이 기부가 무신사의 사회적 책임에 어떤 의미를 가질까요?",2억5000만원 상당 의류 기부,rec_0f148d12e3f024bc,"'혼용률' 논란에 칼 빼든 무신사, 100일간 7968개 검수 완료
'혼용률' 논란에 칼 빼든 무신사, 100일간 7968개 검수 완료
""기부도 남다르게""…무신사, 산불 피해 이재민에 2억5000만원 상당 의류 기부
""기부도 남다르게""…무신사, 산불 피해 이재민에 2억5000만원 상당 의류 기부
무신사, 지난해 연매출 1조원 돌파…영업익 1028억 흑자 전환
무신사, 지난해 연매출 1조원 돌파…영업익 1028억 흑자 전환
무신사, 첫 사외이사 선임…이사회 독립성·투명성 강화
무신사, 첫 사외이사 선임…이사회 독립성·투명성 강화
당신이 좋아할 만한 뉴스 요기요, 앱 UI·UX 전면 개편…원하는 메뉴·혜택 더 쉽게 찾는다 “먹튀 폐업 막는다”…산후조리원 폐·휴업 30일 전 안내 의무화 고객 잡는 '간편결제'…신",ok,approve,,,ai_judge:approve conf=1.00; The answer is directly supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0106,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사가 지난해에 달성한 매출액은 얼마인가요?,1조 원을 돌파했습니다.,rec_d8f7ef98d1c1f838,"이전 기사보기 다음 기사보기 사상 첫 매출 1조 돌파 무신사, 상장 준비 나서나 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기 스크롤 이동 상태바
이전 기사보기
다음 기사보기
사상 첫 매출 1조 돌파 무신사, 상장 준비 나서나 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
사상 첫 매출 1조 돌파 무신사, 상장 준비 나서나
사상 첫 매출 1조 돌파 무신사, 상장 준비 나서나
바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
바로가기
복사하기
본문 글씨 줄이기
본문 글씨 키우기
스크롤 이동 상태바
스크롤 이동 상태바
스크롤 이동 상태바
SNS 기사보내기 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 URL복사(으)로 기사보내기 이메일",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0108,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 매출은 얼마였나요?,1조2천427억원입니다.,rec_958df5668f58d207,"IPO 추진 무신사, 성장성·투명성 다 잡는다 ""오경석 팬코 대표 감사 역량 통해 투명성 제고"" 유통 입력 :2025/05/01 08:52    수정: 2025/05/01 09:27 백봉삼 기자
기자 페이지 구독 기자의 다른기사 보기 최근 여러 패션 플랫폼 기업들이 어려움을 겪는 가운데, 무신사는 지난해 사업보고서를 통해 두자릿 수 매출 성장 기록을 공개해 주목 받았 다. 나아가
기업공개(IPO)를 추진 중인 무신사는 기업의 투명성을 높여 더 건강한 성장을 이룬다는 계획이다. 무신사는 지난해 매출 1조2천427억원, 영업이익 1천28억원의 실적을 기록했다. 전년 대비 매출은
25.1% 증가했으며, 무신사 본사 별도 기준의 매출도 24.6% 증가해 1조원을 넘겼다. 2018년 1천73억원 매출과 비교하면 5년",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0109,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 매출은 얼마였나요?,무신사의 지난해 매출은 1조2천427억원입니다.,rec_162a042377c802dd,"""오경석 팬코 대표 감사 역량 통해 투명성 제고""
유통 입력 :2025/05/01 08:52    수정: 2025/05/01 09:27
입력 :2025/05/01 08:52    수정: 2025/05/01 09:27
백봉삼 기자 기자 페이지 구독 기자의 다른기사 보기
백봉삼 기자 기자 페이지 구독 기자의 다른기사 보기
백봉삼 기자 기자 페이지 구독 기자의 다른기사 보기
최근 여러 패션 플랫폼 기업들이 어려움을 겪는 가운데, 무신사는 지난해 사업보고서를 통해 두자릿 수 매출 성장 기록을 공개해 주목 받았 다. 나아가 기업공개(IPO)를 추진 중인 무신사는 기업의 투명성을 높여 더 건강한 성장을 이룬다는 계획이다. 무신사는 지난해 매출 1조2천427억원, 영업이익 1천28억원의 실적을 기록했다. 전년 대비 매출",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0110-E110,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,"무신사가 지난해 매출을 기록하면서 어떤 성장을 이루었고, 그 매출은 얼마였나요?",1조2천427억원입니다.,rec_2fb8c1b23c004a41,"최근 여러 패션 플랫폼 기업들이 어려움을 겪는 가운데, 무신사는 지난해 사업보고서를 통해 두자릿 수 매출 성장 기록을 공개해 주목 받았 다. 나아가 기업공개(IPO)를 추진 중인 무신사는 기업의 투명성을 높여 더 건강한 성장을 이룬다는 계획이다. 무신사는 지난해 매출 1조2천427억원, 영업이익 1천28억원의 실적을 기록했다. 전년 대비 매출은 25.1% 증가했으며, 무신사 본사 별도 기준의 매출도 24.6% 증가해 1조원을 넘겼다. 2018년 1천73억원 매출과 비교하면 5년만에 10배 가량 매출이 상승한 셈이다. 무신사는 우수한 실적과 더불어, K 브랜드 수출의 다음으로 거론되는 K패션의 글로벌 진출의 가시적 성과도 만들기 시작했다. 올해 1분기(1~3월) 글로벌 스토어의 일본 거래액을 분석한 결과, 전",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0111,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 매출은 얼마였나요?,1조2천427억원,rec_fc6f03dff781d137,"최근 여러 패션 플랫폼 기업들이
어려움을 겪는 가운데, 무신사는 지난해 사업보고서를 통해
두자릿
수
매출 성장
기록을
공개해
주목 받았
다. 나아가 기업공개(IPO)를 추진 중인 무신사는 기업의 투명성을 높여 더 건강한 성장을 이룬다는 계획이다.
무신사는 지난해 매출 1조2천427억원, 영업이익 1천28억원의 실적을 기록했다. 전년 대비 매출은 25.1% 증가했으며, 무신사 본사 별도 기준의 매출도 24.6% 증가해 1조원을 넘겼다. 2018년 1천73억원 매출과 비교하면 5년만에 10배 가량 매출이 상승한 셈이다.
무신사는 우수한 실적과 더불어, K 브랜드 수출의 다음으로 거론되는 K패션의 글로벌 진출의 가시적 성과도 만들기 시작했다. 올해 1분기(1~3월) 글로벌 스토어의 일본 거래액을 분석한 결과, 전",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0112,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 영업이익은 얼마였나요?,1405억원입니다.,rec_5b8a9a2132404a3e,"이전 기사보기 다음 기사보기 무신사, 지난해 영업이익 1405억원…전년比 36.7%↑ 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기 스크롤 이동 상태바 SNS 기사보내기 페이스북(으)로
기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사스크랩하기 이 기사를 공유합니다 페이스북(으)로 기사보내기
트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기 닫기 매출액 18% 증가한 1조4679억원 사진/무신사 무신사의 지난해 매출과 영업이익이 모두 두자릿수 성장했다.
지난해 공격적으로 외형 확장에 나선 가운데 수익성 측면에서도 뚜렷한 성과를 냈다. 무신사는 31일 사업보고서를 통해 2025년",ok,approve,,,ai_judge:approve conf=1.00; The answer is directly supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0113,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 영업이익은 얼마였나요?,1405억원입니다.,rec_0153d182f9eb093a,"본문영역 이전 기사보기 다음 기사보기 무신사, 지난해 영업이익 1405억원…전년比 36.7%↑ 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기 스크롤 이동 상태바 SNS 기사보내기
페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사스크랩하기 이 기사를 공유합니다
페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기 닫기 매출액 18% 증가한 1조4679억원 사진/무신사 무신사의 지난해 매출과
영업이익이 모두 두자릿수 성장했다. 지난해 공격적으로 외형 확장에 나선 가운데 수익성 측면에서도 뚜렷한 성과를 냈다. 무신사는 31일 사업보고서를 통해 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0114,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 2025년 연간 매출은 얼마인가요?,1조4679억 원입니다.,rec_657d4f1f59b5ecec,"사진/무신사
무신사의 지난해 매출과 영업이익이 모두 두자릿수 성장했다. 지난해 공격적으로 외형 확장에 나선 가운데 수익성 측면에서도 뚜렷한 성과를 냈다.
무신사는 31일 사업보고서를 통해 2025년 연간 및 4분기 실적을 공개했다고 밝혔다. 2025년 연간 연결재무제표 기준 무신사의 매출은 1조4679억 원으로 전년 대비 18.1% 증가했다. 지난 2022년부터 2025년까지 연평균 매출 성장률(CAGR)은 27.5%에 달한다. 영업이익은 1405억원으로 전년 대비 36.7% 늘었다. 특히 매출 성장률(18.1%)에 비해 영업이익 증가율(36.7%)이 2배를 상회했다.
특히 플랫폼 비즈니스 특성상 일정 수준의 고정비를 갖춘 이후 추가적인 지출 없이 높은 이익을 창출할 수 있는 ‘고정비 레버리지(operati",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0115-E115,무신사,무신사_dataset_package_20260608T092823,reasoning,medium,,무신사의 2025년 연간 매출이 1조4679억 원으로 증가한 이유는 무엇인가요?,전년 대비 18.1% 증가했습니다.,rec_1f7d2efb4a053392,"페이스북(으)로 기사보내기
트위터(으)로 기사보내기
카카오스토리(으)로 기사보내기
URL복사(으)로 기사보내기
이메일(으)로 기사보내기
다른 공유 찾기
기사스크랩하기
이 기사를 공유합니다 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기 닫기
이 기사를 공유합니다
이 기사를 공유합니다
페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 URL복사(으)로 기사보내기
페이스북(으)로 기사보내기
트위터(으)로 기사보내기
카카오스토리(으)로 기사보내기
URL복사(으)로 기사보내기
닫기
매출액 18% 증가한 1조4679억원 사진/무신사 무신사의 지난해 매출과 영업이익이 모두 두자릿수 성장했다. 지난해 공격적으로 외형 확장에 나",ok,approve,,,"ai_judge:approve conf=1.00; The answer is directly supported by the context, which states that the revenue increased by 18%.",Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0116-E116,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,"무신사의 지난해 영업이익은 얼마였으며, 이는 전년 대비 몇 퍼센트 증가했나요?","1405억원이며, 전년 대비 36.7% 증가했습니다.",rec_99748dd63968780f,"이전 기사보기 다음 기사보기 무신사, 지난해 영업이익 1405억원…전년比 36.7%↑ 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기 스크롤 이동 상태바
이전 기사보기
다음 기사보기
무신사, 지난해 영업이익 1405억원…전년比 36.7%↑ 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
무신사, 지난해 영업이익 1405억원…전년比 36.7%↑
무신사, 지난해 영업이익 1405억원…전년比 36.7%↑
바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기
바로가기
복사하기
본문 글씨 줄이기
본문 글씨 키우기
스크롤 이동 상태바
스크롤 이동 상태바
스크롤 이동 상태바
SNS 기사보내기 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context without any hallucination.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0117,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 지난해 매출은 얼마였나요?,1조2천427억원,rec_24980288275eaf1a,"ZDNet Korea 뉴스레터 구독신청 구독신청 닫기
구독신청 닫기
IPO 추진 무신사, 성장성·투명성 다 잡는다 ""오경석 팬코 대표 감사 역량 통해 투명성 제고"" 유통 입력 :2025/05/01 08:52    수정: 2025/05/01 09:27 백봉삼 기자 기자 페이지 구독 기자의 다른기사 보기 최근 여러 패션 플랫폼 기업들이 어려움을 겪는 가운데, 무신사는 지난해 사업보고서를 통해 두자릿 수 매출 성장 기록을 공개해 주목 받았 다. 나아가 기업공개(IPO)를 추진 중인 무신사는 기업의 투명성을 높여 더 건강한 성장을 이룬다는 계획이다. 무신사는 지난해 매출 1조2천427억원, 영업이익 1천28억원의 실적을 기록했다. 전년 대비 매출은 25.1% 증가했으며, 무신사 본사 별도 기준의 매출도 24.6% ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0118,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사가 언제 사업보고서를 제출했나요?,지난달 31일 창사 이래 처음으로 사업보고서를 전자공시시스템(DART)에 제출했습니다.,rec_d8fed8da46b91761,"세미나/콘퍼런스
웨비나
마이크로사이트
자료실
실시간뉴스
실시간뉴스
패션/뷰티 '조만호 리턴' 무신사, IPO 신호탄 쐈다…사업보고서 첫 공시 '눈길' 디지털데일리 발행일 2025-04-01 10:18:55 가 가 최규리 기자 [ⓒ무신사] [디지털데일리 최규리기자] 무신사가 본격적인 기업공개(IPO) 채비에 나섰다. 지난달 31일 창사 이래 처음으로 사업보고서를 전자공시시스템(DART)에 제출한 데 이어, 지난해 어닝 서프라이즈 수준의 실적 반등까지 이뤄내면서 IPO 가능성에 무게가 실리고 있다. 업계에서는 이 같은 행보를 두고 무신사가 본격 상장 준비에 돌입했다는 신호로 본다. 특히 비상장사인 무신사는 외부 감사보고서 제출만으로도 공시 의무를 충족할 수 있음에도, 자발적으로 사업보고서를 공시해 상장사 수준의",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
